product_id,product_name,category,clothing_type,brand,list_price
1744,Zudio Kids Kids Dresses #1744,Kids,Dresses,Zudio Kids,1325.0
1745,Zudio Basics Kids Dresses #1745,Kids,Dresses,Zudio Basics,924.44
1746,Zudio Denim Men T-shirts #1746,Men,T-shirts,Zudio Denim,1406.35
1747,Zudio Active Men Tops #1747,Men,Tops,Zudio Active,1588.76
1748,Zudio Trend Kids T-shirts #1748,Kids,T-shirts,Zudio Trend,2078.48
1749,Zudio Kids Kids Sweaters #1749,Kids,Sweaters,Zudio Kids,1262.18
1750,Zudio Denim Kids Dresses #1750,Kids,Dresses,Zudio Denim,772.0
1751,Zudio Active Kids Tops #1751,Kids,Tops,Zudio Active,1574.82
1752,Zudio Active Men Skirts #1752,Men,Skirts,Zudio Active,2062.81
1753,Zudio Trend Women Shoes #1753,Women,Shoes,Zudio Trend,434.81
1754,Zudio Trend Kids Jackets #1754,Kids,Jackets,Zudio Trend,879.6
1755,Zudio Active Men Jackets #1755,Men,Jackets,Zudio Active,2399.82
1756,Zudio Basics Men Hoodies #1756,Men,Hoodies,Zudio Basics,611.59
1757,Zudio Active Kids Tops #1757,Kids,Tops,Zudio Active,599.06
1758,Zudio Denim Kids Sweaters #1758,Kids,Sweaters,Zudio Denim,2244.07
1759,Zudio Denim Men Jeans #1759,Men,Jeans,Zudio Denim,-2191.96
1760,Zudio Trend Men Tops #1760,Men,Tops,Zudio Trend,896.57
1761,Zudio Trend Women Tops #1761,Women,Tops,Zudio Trend,1594.33
1762,Zudio Kids Kids Skirts #1762,Kids,Skirts,Zudio Kids,1469.82
1763,Zudio Basics Women Tops #1763,Women,Tops,Zudio Basics,343.49
1764,Zudio Denim Women Jeans #1764,Women,Jeans,Zudio Denim,1740.27
1765,Zudio Active Kids Jackets #1765,Kids,Jackets,Zudio Active,738.55
1766,Zudio Trend Men Shirts #1766,Men,Shirts,Zudio Trend,2240.6
1767,Zudio Kids Men Hoodies #1767,Men,Hoodies,Zudio Kids,622.86
1768,Zudio Active Women Shirts #1768,Women,Shirts,Zudio Active,1430.07
1769,Zudio Basics Women Hoodies #1769,Women,Hoodies,Zudio Basics,972.2
1770,Zudio Active Kids Sweaters #1770,Kids,Sweaters,Zudio Active,1724.66
1771,Zudio Kids Kids Pants #1771,Kids,Pants,Zudio Kids,911.23
1772,Zudio Trend Women Hoodies #1772,Women,Hoodies,Zudio Trend,2059.35
1773,Zudio Trend Women Tops #1773,Women,Tops,Zudio Trend,1405.14
1774,Zudio Denim Women Shoes #1774,Women,Shoes,Zudio Denim,2093.92
1775,Zudio Denim Kids Sweaters #1775,Kids,Sweaters,Zudio Denim,2077.34
1776,Zudio Kids Women Hoodies #1776,Women,Hoodies,Zudio Kids,1040.83
1777,Zudio Active Women Shirts #1777,Women,Shirts,Zudio Active,611.45
1778,Zudio Kids Men Hoodies #1778,Men,Hoodies,Zudio Kids,569.88
1779,Zudio Denim Kids Sweaters #1779,Kids,Sweaters,Zudio Denim,932.8
1780,Zudio Basics Women Pants #1780,Women,Pants,Zudio Basics,1405.6
1781,Zudio Kids Men Shirts #1781,Men,Shirts,Zudio Kids,1307.98
1782,Zudio Trend Kids Pants #1782,Kids,Pants,Zudio Trend,1895.71
1783,Zudio Trend Kids Sweaters #1783,Kids,Sweaters,Zudio Trend,-2277.39
1784,Zudio Denim Men Jackets #1784,Men,Jackets,Zudio Denim,1491.34
1785,Zudio Trend Men Shirts #1785,Men,Shirts,Zudio Trend,1367.13
1786,Zudio Kids Kids Shoes #1786,Kids,Shoes,Zudio Kids,1834.29
1787,Zudio Denim Men Hoodies #1787,Men,Hoodies,Zudio Denim,826.26
1788,Zudio Denim Women Jackets #1788,Women,Jackets,Zudio Denim,1072.81
1789,Zudio Trend Kids Jackets #1789,Kids,Jackets,Zudio Trend,1796.0
1790,Zudio Denim Men Jeans #1790,Men,Jeans,Zudio Denim,1550.36
1791,Zudio Trend Men T-shirts #1791,  Men  ,T-shirts,Zudio Trend,984.91
1792,Zudio Trend Kids Hoodies #1792,Kids,Hoodies,Zudio Trend,1959.63
1793,Zudio Kids Kids Pants #1793,Kids,Pants,Zudio Kids,2059.43
1794,Zudio Active Men Shoes #1794,Men,Shoes,Zudio Active,334.41
1795,Zudio Denim Women Tops #1795,Women,Tops,Zudio Denim,1050.85
1796,Zudio Active Men Shoes #1796,Men,Shoes,Zudio Active,394.28
1797,Zudio Basics Men Shoes #1797,Men,Shoes,Zudio Basics,2349.12
1798,Zudio Active Kids Sweaters #1798,Kids,Sweaters,Zudio Active,1834.23
1799,Zudio Denim Men Dresses #1799,Men,Dresses,Zudio Denim,1191.77
1800,Zudio Active Women Shirts #1800,Women,Shirts,Zudio Active,304.83
1801,Zudio Denim Men Tops #1801,Men,Tops,Zudio Denim,461.61
1802,Zudio Active Men Shoes #1802,Men,Shoes,Zudio Active,1476.68
1803,Zudio Denim Men Jeans #1803,Men,Jeans,Zudio Denim,2063.18
1804,Zudio Kids Men Shirts #1804,Men,Shirts,Zudio Kids,670.93
1805,Zudio Basics Women Hoodies #1805,Women,Hoodies,Zudio Basics,1362.52
1806,Zudio Active Kids Jeans #1806,Kids,Jeans,Zudio Active,511.82
1807,Zudio Basics Women Tops #1807,Women,Tops,Zudio Basics,955.53
1808,Zudio Denim Women T-shirts #1808,Women,T-shirts,Zudio Denim,1601.53
1809,Zudio Trend Men Pants #1809,Men,Pants,Zudio Trend,764.24
1810,Zudio Trend Women Hoodies #1810,Women,Hoodies,Zudio Trend,1801.09
1811,Zudio Basics Kids Skirts #1811,Kids,Skirts,Zudio Basics,442.53
1812,Zudio Trend Kids Skirts #1812,Kids,Skirts,Zudio Trend,1949.32
1813,Zudio Kids Kids Shoes #1813,Kids,Shoes,Zudio Kids,458.1
1814,Zudio Basics Men Hoodies #1814,MEN,Hoodies,Zudio Basics,1474.35
1815,Zudio Denim Men Shoes #1815,Men,Shoes,Zudio Denim,1387.27
1816,Zudio Basics Women Sweaters #1816,Women,Sweaters,Zudio Basics,1718.54
1817,Zudio Denim Women Jackets #1817,Women,Jackets,Zudio Denim,919.76
1818,Zudio Denim Men Skirts #1818,Men,Skirts,Zudio Denim,307.08
1819,Zudio Active Kids Jackets #1819,Kids,Jackets,Zudio Active,1279.12
1820,Zudio Active Kids Jeans #1820,Kids,Jeans,Zudio Active,1811.92
1821,Zudio Basics Men Tops #1821,Men,Tops,Zudio Basics,661.67
1822,Zudio Active Women Shirts #1822,Women,Shirts,Zudio Active,774.17
1823,Zudio Trend Men Pants #1823,Men,Pants,Zudio Trend,1648.36
1824,Zudio Denim Kids Sweaters #1824,Kids,Sweaters,Zudio Denim,1119.93
1825,Zudio Trend Men Dresses #1825,Men,Dresses,Zudio Trend,488.46
1826,Zudio Active Men Shoes #1826,Men,Shoes,Zudio Active,
1827,Zudio Active Kids Tops #1827,Kids,Tops,Zudio Active,1664.55
1828,Zudio Active Women Shoes #1828,Women,Shoes,Zudio Active,1581.17
1829,Zudio Kids Kids Pants #1829,Kids,Pants,Zudio Kids,1598.74
1830,Zudio Trend Kids Tops #1830,Kids,Tops,Zudio Trend,1387.27
1831,Zudio Denim Women Jeans #1831,Women,Jeans,Zudio Denim,1183.41
1832,Zudio Trend Men Tops #1832,Men,Tops,Zudio Trend,2234.44
1833,Zudio Trend Women Jeans #1833,Women,Jeans,Zudio Trend,1558.13
1834,Zudio Trend Women Jeans #1834,Women,Jeans,Zudio Trend,765.88
1835,Zudio Kids Kids Tops #1835,Kids,Tops,Zudio Kids,1236.31
1836,Zudio Denim Women Shoes #1836,women,Shoes,Zudio Denim,2281.8
1837,Zudio Kids Kids Jackets #1837,Kids,Jackets,Zudio Kids,839.5
1838,Zudio Denim Kids Pants #1838,Kids,Pants,Zudio Denim,557.61
1839,Zudio Denim Women Dresses #1839,Women,Dresses,Zudio Denim,1946.84
1840,Zudio Basics Men Jeans #1840,Men,Jeans,Zudio Basics,1931.76
1841,Zudio Denim Kids Tops #1841,Kids,Tops,Zudio Denim,666.38
1842,Zudio Active Women Hoodies #1842,Women,Hoodies,Zudio Active,2125.42
1843,Zudio Denim Women Skirts #1843,Women,Skirts,Zudio Denim,1609.71
1844,Zudio Trend Kids Shoes #1844,Kids,Shoes,Zudio Trend,1204.52
1845,Zudio Kids Women Shirts #1845,Women,Shirts,Zudio Kids,1052.12
1846,Zudio Denim Men Jeans #1846,Men,Jeans,Zudio Denim,1274.43
1847,Zudio Active Men Tops #1847,Men,Tops,Zudio Active,1366.2
1848,Zudio Active Kids Tops #1848,Kids,Tops,Zudio Active,1055.95
1849,Zudio Trend Women Jackets #1849,Women,Jackets,Zudio Trend,2369.74
1850,Zudio Basics Men Dresses #1850,Men,Dresses,Zudio Basics,1412.66
1851,Zudio Trend Women Pants #1851,Women,Pants,Zudio Trend,2069.2
1852,Zudio Basics Women Hoodies #1852,Women,Hoodies,Zudio Basics,1672.56
1853,Zudio Kids Kids Sweaters #1853,Kids,Sweaters,Zudio Kids,1656.71
1854,Zudio Trend Men Jackets #1854,Men,Jackets,Zudio Trend,1768.58
1855,Zudio Active Kids Dresses #1855,Kids,Dresses,Zudio Active,2150.88
1856,Zudio Kids Women Hoodies #1856,Women,Hoodies,Zudio Kids,1289.69
1857,Zudio Active Women Skirts #1857,Women,Skirts,Zudio Active,1958.66
1858,Zudio Kids Women Shirts #1858,Women,Shirts,Zudio Kids,1841.96
1859,Zudio Kids Kids Shoes #1859,Kids,Shoes,Zudio Kids,748.01
1860,Zudio Denim Women Tops #1860,women,Tops,Zudio Denim,827.03
1861,Zudio Denim Women T-shirts #1861,WOMEN,T-shirts,Zudio Denim,1426.9
1862,Zudio Kids Kids Hoodies #1862,Kids,Hoodies,Zudio Kids,1324.01
1863,Zudio Denim Women Tops #1863,Women,Tops,Zudio Denim,1167.24
1864,Zudio Trend Men Pants #1864,Men,Pants,Zudio Trend,2452.88
1865,Zudio Trend Kids Sweaters #1865,Kids,Sweaters,Zudio Trend,771.1
1866,Zudio Denim Women Hoodies #1866,Women,Hoodies,Zudio Denim,1096.01
1867,Zudio Denim Men Skirts #1867,Men,Skirts,Zudio Denim,-892.66
1868,Zudio Trend Women Tops #1868,Women,Tops,Zudio Trend,1844.51
1869,Zudio Trend Women Sweaters #1869,WOMEN,Sweaters,Zudio Trend,1468.06
1870,Zudio Kids Kids Shirts #1870,Kids,Shirts,Zudio Kids,1161.44
1871,Zudio Denim Men Dresses #1871,Men,Dresses,Zudio Denim,2183.03
1872,Zudio Kids Women Jeans #1872,Women,Jeans,Zudio Kids,2166.36
1873,Zudio Denim Women T-shirts #1873,Women,T-shirts,Zudio Denim,1251.26
1874,Zudio Kids Women Jackets #1874,Women,Jackets,Zudio Kids,1263.66
1875,Zudio Trend Kids Shoes #1875,Kids,Shoes,Zudio Trend,2496.37
1876,Zudio Basics Women Pants #1876,Women,Pants,Zudio Basics,2025.26
1877,Zudio Active Men Shirts #1877,Men,Shirts,Zudio Active,1681.92
1878,Zudio Trend Kids Shoes #1878,Kids,Shoes,Zudio Trend,1045.28
1879,Zudio Kids Women Pants #1879,Women,Pants,Zudio Kids,1913.17
1880,Zudio Active Women Shirts #1880,WOMEN,Shirts,Zudio Active,1297.94
1881,Zudio Kids Kids Pants #1881,Kids,Pants,Zudio Kids,2428.2
1882,Zudio Trend Women Jeans #1882,Women,Jeans,Zudio Trend,2145.31
1883,Zudio Trend Kids Jackets #1883,Kids,Jackets,Zudio Trend,1436.52
1884,Zudio Active Kids Skirts #1884,Kids,Skirts,Zudio Active,848.92
1885,Zudio Basics Kids Dresses #1885,Kids,Dresses,Zudio Basics,2118.15
1886,Zudio Active Kids Dresses #1886,Kids,Dresses,Zudio Active,941.95
1887,Zudio Denim Men Hoodies #1887,Men,Hoodies,Zudio Denim,0.0
1888,Zudio Basics Women Jeans #1888,Women,Jeans,Zudio Basics,1437.3
1889,Zudio Active Kids Jackets #1889,Kids,Jackets,Zudio Active,2076.27
1890,Zudio Kids Kids Shoes #1890,Kids,Shoes,Zudio Kids,1848.97
1891,Zudio Kids Women Hoodies #1891,Women,Hoodies,Zudio Kids,527.09
1892,Zudio Kids Women Jackets #1892,Women,Jackets,Zudio Kids,0.0
1893,Zudio Trend Kids Skirts #1893,Kids,Skirts,Zudio Trend,1360.96
1894,Zudio Trend Kids Hoodies #1894,Kids,Hoodies,Zudio Trend,1451.98
1895,Zudio Basics Men Pants #1895,Men,Pants,Zudio Basics,1584.33
1896,Zudio Denim Kids Hoodies #1896,Kids,Hoodies,Zudio Denim,843.34
1897,Zudio Basics Men Skirts #1897,Men,Skirts,Zudio Basics,1416.16
1898,Zudio Trend Women Jeans #1898,Women,Jeans,Zudio Trend,2405.06
1899,Zudio Kids Women Tops #1899,Women,Tops,Zudio Kids,2296.3
1900,Zudio Active Women Skirts #1900,Women,Skirts,Zudio Active,1281.45
1901,Zudio Trend Women Pants #1901,Women,Pants,Zudio Trend,1053.97
1902,Zudio Basics Women Sweaters #1902,Women,Sweaters,Zudio Basics,1284.31
1903,Zudio Active Kids Skirts #1903,Kids,Skirts,Zudio Active,851.79
1904,Zudio Trend Women Sweaters #1904,Women,Sweaters,Zudio Trend,957.35
1905,Zudio Basics Kids Pants #1905,Kids,Pants,Zudio Basics,858.43
1906,Zudio Trend Kids Shoes #1906,Kids,Shoes,Zudio Trend,567.34
1907,Zudio Kids Men Jeans #1907,Men,Jeans,Zudio Kids,2040.99
1908,Zudio Active Kids Sweaters #1908,Kids,Sweaters,Zudio Active,1448.14
1909,Zudio Active Women Sweaters #1909,Women,Sweaters,Zudio Active,902.04
1910,Zudio Denim Men Dresses #1910,Men,Dresses,Zudio Denim,490.72
1911,Zudio Basics Women Skirts #1911,Women,Skirts,Zudio Basics,2014.34
1912,Zudio Active Women Hoodies #1912,Women,Hoodies,Zudio Active,781.62
1913,Zudio Trend Women Dresses #1913,Women,Dresses,Zudio Trend,0.0
1914,Zudio Active Kids Skirts #1914,Kids,Skirts,Zudio Active,1201.89
1915,Zudio Denim Kids Shoes #1915,Kids,Shoes,Zudio Denim,445.29
1916,Zudio Active Men T-shirts #1916,Men,T-shirts,Zudio Active,2481.83
1917,Zudio Active Kids Tops #1917,Kids,Tops,Zudio Active,1716.24
1918,Zudio Trend Men Sweaters #1918,Men,Sweaters,Zudio Trend,2410.53
1919,Zudio Kids Men Hoodies #1919,Men,Hoodies,Zudio Kids,1304.55
1920,Zudio Basics Men Shoes #1920,Men,Shoes,Zudio Basics,332.61
1921,Zudio Kids Men Jeans #1921,Men,Jeans,Zudio Kids,1787.43
1922,Zudio Trend Kids Jeans #1922,Kids,Jeans,Zudio Trend,1626.33
1923,Zudio Active Men Shirts #1923,Men,Shirts,Zudio Active,626.54
1924,Zudio Denim Men Pants #1924,Men,Pants,Zudio Denim,750.66
1925,Zudio Kids Women Shoes #1925,Women,Shoes,Zudio Kids,576.24
1926,Zudio Active Women Shirts #1926,Women,Shirts,Zudio Active,2287.96
1927,Zudio Trend Women Shirts #1927,Women,Shirts,Zudio Trend,0.0
1928,Zudio Active Men Tops #1928,Men,Tops,Zudio Active,2439.36
1929,Zudio Trend Kids Pants #1929,Kids,Pants,Zudio Trend,776.06
1930,Zudio Basics Women Jeans #1930,Women,Jeans,Zudio Basics,2014.33
1931,Zudio Denim Women Jackets #1931,Women,Jackets,Zudio Denim,532.49
1932,Zudio Basics Men Jeans #1932,Men,Jeans,Zudio Basics,462.57
1933,Zudio Active Men Hoodies #1933,Men,Hoodies,Zudio Active,302.09
1934,Zudio Kids Kids Jeans #1934,Kids,Jeans,Zudio Kids,2415.6
1935,Zudio Kids Kids Jackets #1935,Kids,Jackets,Zudio Kids,1598.42
1936,Zudio Kids Kids Hoodies #1936,Kids,Hoodies,Zudio Kids,1149.86
1937,Zudio Kids Women Skirts #1937,Women,Skirts,Zudio Kids,1781.25
1938,Zudio Active Kids Dresses #1938,Kids,Dresses,Zudio Active,1561.52
1939,Zudio Basics Kids Hoodies #1939,Kids,Hoodies,Zudio Basics,1748.78
1940,Zudio Basics Kids Pants #1940,Kids,Pants,Zudio Basics,565.55
1941,Zudio Kids Kids Jackets #1941,Kids,Jackets,Zudio Kids,325.35
1942,Zudio Basics Kids Dresses #1942,Kids,Dresses,Zudio Basics,590.43
1943,Zudio Active Kids Sweaters #1943,Kids,Sweaters,Zudio Active,2487.44
1944,Zudio Trend Women Tops #1944,Women,Tops,Zudio Trend,2257.02
1945,Zudio Denim Men Jeans #1945,Men,Jeans,Zudio Denim,2414.02
1946,Zudio Trend Kids Skirts #1946,Kids,Skirts,Zudio Trend,1950.76
1947,Zudio Trend Kids Shoes #1947,Kids,Shoes,Zudio Trend,455.22
1948,Zudio Kids Kids Sweaters #1948,Kids,Sweaters,Zudio Kids,2211.01
1949,Zudio Kids Women Dresses #1949,Women,Dresses,Zudio Kids,509.58
1950,Zudio Basics Kids Shirts #1950,Kids,Shirts,Zudio Basics,2041.9
1951,Zudio Kids Kids Sweaters #1951,Kids,Sweaters,Zudio Kids,808.61
1952,Zudio Trend Kids Tops #1952,Kids,Tops,Zudio Trend,
1953,Zudio Denim Women Pants #1953,Women,Pants,Zudio Denim,349.71
1954,Zudio Kids Kids Skirts #1954,Kids,Skirts,Zudio Kids,760.17
1955,Zudio Trend Men Jackets #1955,Men,Jackets,Zudio Trend,819.5
1956,Zudio Denim Men Dresses #1956,Men,Dresses,Zudio Denim,2282.17
1957,Zudio Basics Kids Jackets #1957,  Kids  ,Jackets,Zudio Basics,2415.46
1958,Zudio Denim Men Pants #1958,Men,Pants,Zudio Denim,1578.74
1959,Zudio Kids Kids Shirts #1959,Kids,Shirts,Zudio Kids,1215.68
1960,Zudio Basics Kids Dresses #1960,Kids,Dresses,Zudio Basics,1686.42
1961,Zudio Active Kids Shoes #1961,Kids,Shoes,Zudio Active,564.16
1962,Zudio Basics Women Pants #1962,Women,Pants,Zudio Basics,1306.26
1963,Zudio Active Men Hoodies #1963,Men,Hoodies,Zudio Active,1984.59
1964,Zudio Active Kids Dresses #1964,Kids,Dresses,Zudio Active,2320.1
1965,Zudio Kids Kids Skirts #1965,Kids,Skirts,Zudio Kids,829.07
1966,Zudio Active Men Hoodies #1966,Men,Hoodies,Zudio Active,2133.02
1967,Zudio Denim Women Sweaters #1967,Women,Sweaters,Zudio Denim,1825.48
1968,Zudio Basics Women Sweaters #1968,Women,Sweaters,Zudio Basics,1477.04
1969,Zudio Basics Women Hoodies #1969,Women,Hoodies,Zudio Basics,2030.41
1970,Zudio Kids Kids Dresses #1970,Kids,Dresses,Zudio Kids,2100.62
1971,Zudio Kids Women Jackets #1971,  Women  ,Jackets,Zudio Kids,1289.69
1972,Zudio Active Kids Jeans #1972,Kids,Jeans,Zudio Active,1035.94
1973,Zudio Denim Men Hoodies #1973,Men,Hoodies,Zudio Denim,852.51
1974,Zudio Kids Women T-shirts #1974,Women,T-shirts,Zudio Kids,387.21
1975,Zudio Kids Women Pants #1975,Women,Pants,Zudio Kids,748.75
1976,Zudio Active Men Pants #1976,Men,Pants,Zudio Active,717.65
1977,Zudio Denim Men Skirts #1977,Men,Skirts,Zudio Denim,452.11
1978,Zudio Basics Men Jackets #1978,Men,Jackets,Zudio Basics,581.06
1979,Zudio Denim Women Sweaters #1979,Women,Sweaters,Zudio Denim,702.51
1980,Zudio Trend Kids Shoes #1980,Kids,Shoes,Zudio Trend,948.41
1981,Zudio Basics Men Hoodies #1981,Men,Hoodies,Zudio Basics,631.11
1982,Zudio Denim Women Dresses #1982,WOMEN,Dresses,Zudio Denim,328.01
1983,Zudio Denim Women Shirts #1983,Women,Shirts,Zudio Denim,1985.58
1984,Zudio Denim Women Jeans #1984,Women,Jeans,Zudio Denim,1927.74
1985,Zudio Trend Kids Hoodies #1985,Kids,Hoodies,Zudio Trend,1457.86
1986,Zudio Kids Kids Dresses #1986,Kids,Dresses,Zudio Kids,1169.7
1987,Zudio Active Women Skirts #1987,Women,Skirts,Zudio Active,1259.83
1988,Zudio Basics Kids Dresses #1988,Kids,Dresses,Zudio Basics,486.1
1989,Zudio Basics Kids Pants #1989,Kids,Pants,Zudio Basics,781.79
1990,Zudio Active Men Dresses #1990,Men,Dresses,Zudio Active,2037.17
1991,Zudio Denim Kids Pants #1991,Kids,Pants,Zudio Denim,1741.51
1992,Zudio Kids Kids Shoes #1992,Kids,Shoes,Zudio Kids,1437.11
1993,Zudio Kids Women T-shirts #1993,Women,T-shirts,Zudio Kids,496.95
1994,Zudio Active Kids Dresses #1994,Kids,Dresses,Zudio Active,1623.41
1995,Zudio Active Kids Pants #1995,Kids,Pants,Zudio Active,1375.37
1996,Zudio Trend Women Shirts #1996,Women,Shirts,Zudio Trend,1891.44
1997,Zudio Basics Men Jackets #1997,Men,Jackets,Zudio Basics,2438.97
1998,Zudio Active Men Pants #1998,Men,Pants,Zudio Active,2170.06
1999,Zudio Kids Men Hoodies #1999,Men,Hoodies,Zudio Kids,2330.04
2000,Zudio Trend Kids Shirts #2000,Kids,Shirts,Zudio Trend,
208,Zudio Active Men Hoodies #208,Men,Hoodies,Zudio Active,931.55
757,Zudio Active Men Jackets #757,Men,Jackets,Zudio Active,2464.61
290,Zudio Denim Kids Tops #290,Kids,Tops,Zudio Denim,1614.62
1693,Zudio Basics Kids Skirts #1693,Kids,Skirts,Zudio Basics,1141.47
867,Zudio Trend Men Pants #867,Men,Pants,Zudio Trend,923.3
