store_id,store_name,city,state,tier,phone,email,open_date,selling_area_sqft,staff_count
760,Zudio - Rajkot Central 760,Rajkot,Gujarat,1,9168619791,store760@zudio.in,2020-09-15,2444,12
761,Zudio - Mangaluru Central 761,Mangaluru,Karnataka,3,8952111247,store761@zudio.in,2019-11-28,4303,23
762,Zudio - Mangaluru Central 762,MANGALURU,Karnataka,3,7008640260,store762@zudio.in,2021-04-26,3588,19
763,Zudio - Madurai Mall 763,Madurai,Tamil Nadu,2,9689980197,store763@zudio.in,2020-10-02,3708,15
764,Zudio - Ahmedabad Central 764,Ahmedabad,Gujarat,2,9245881128,store764@zudio.in,2018-11-20,4078,18
765,Zudio - Kanpur Central 765,Kanpur,Uttar Pradesh,2,7580490270,,2019-03-10,3470,32
766,Zudio - Delhi Central 766,Delhi,Delhi,2,7218496407,store766@zudio.in,2019-09-13,3186,27
767,Zudio - Vadodara Mall 767,Vadodara,Gujarat,1,8346014609,store767@zudio.in,2023-12-10,2402,13
768,Zudio - Jaipur Mall 768,Jaipur,Rajasthan,1,8921091314,store768@zudio.in,2022-08-14,3335,22
769,Zudio - Siliguri Mall 769,Siliguri,West Bengal,3,9515041774,store769@zudio.in,2021-04-16,3009,27
770,Zudio - Howrah Central 770,Howrah,West Bengal,2,9840417893,store770@zudio.in,2020-06-18,2569,17
771,Zudio - Ahmedabad Central 771,Ahmedabad,Gujarat,2,8315521222,store771@zudio.in,2024-06-08,3976,29
772,Zudio - New Delhi Central 772,New Delhi,Delhi,1,9012567786,store772@zudio.in,2020-03-24,4077,17
773,Zudio - Rohini Mall 773,Rohini,Delhi,3,7647255597,store773@zudio.in,2025-05-07,3879,9
774,Zudio - Coimbatore Mall 774,Coimbatore,Tamil Nadu,3,8924468875,store774@zudio.in,2024-07-28,2809,18
775,Zudio - Nagpur Mall 775,Nagpur,Maharashtra,3,8778028984,store775@zudio.in,2025-04-11,2310,29
776,Zudio - Rohini Mall 776,Rohini,Delhi,2,9881465623,store776@zudio.in,2026-02-06,4241,24
777,Zudio - Dwarka Central 777,Dwarka,Delhi,2,,store777@zudio.in,2021-06-17,4402,34
778,Zudio - Ghaziabad Mall 778,Ghaziabad,Uttar Pradesh,2,8595340517,store778@zudio.in,2018-05-03,2479,26
779,Zudio - Howrah Central 779,Howrah,West Bengal,1,9718045081,store779@zudio.in,2019-01-25,3854,8
780,Zudio - Hubli Central 780,Hubli,Karnataka,3,7459345211,store780@zudio.in,2020-02-20,2762,9
781,Zudio - Rajkot Mall 781,Rajkot,Gujarat,3,8994371217,store781@zudio.in,2024-06-13,3320,17
782,Zudio - Surat Mall 782,Surat,Gujarat,3,7437333364,store782@zudio.in,2024-03-16,4443,34
783,Zudio - Mangaluru Mall 783,Mangaluru,Karnataka,3,9141365305,store783@zudio.in,2020-06-11,-3228,28
784,Zudio - Mumbai Mall 784,Mumbai,Maharashtra,3,7821118413,store784@zudio.in,2023-08-18,2556,23
785,Zudio - Varanasi Central 785,Varanasi,Uttar Pradesh,2,9652627899,store785@zudio.in,2020-02-18,2718,14
786,Zudio - Delhi Mall 786,Delhi,Delhi,2,8532927316,store786@zudio.in,2019-09-20,3150,15
787,Zudio - Agra Mall 787,Agra,Uttar Pradesh,3,8528227329,store787@zudio.in,2020-09-24,4004,20
788,Zudio - Vadodara Central 788,Vadodara,Gujarat,1,9458335593,store788@zudio.in,2024-12-03,3040,19
789,Zudio - Jodhpur Mall 789,Jodhpur,Rajasthan,1,7233696796,store789@zudio.in,2020-02-01,2660,28
790,Zudio - Tiruchirapalli Mall 790,Tiruchirapalli,Tamil Nadu,3,7299944248,store790@zudio.in,2019-12-04,3317,20
791,Zudio - Mysuru Central 791,Mysuru,Karnataka,3,9622446661,store791@zudio.in,2023-08-05,3101,28
792,Zudio - Dwarka Central 792,Dwarka,Delhi,2,7657767743,store792@zudio.in,2021-02-17,3435,9
793,Zudio - Kanpur Central 793,Kanpur,Uttar Pradesh,2,7894889915,store793@zudio.in,2025-05-23,1914,25
794,Zudio - Tiruchirapalli Central 794,Tiruchirapalli,Tamil Nadu,1,7405846588,store794@zudio.in,2024-06-19,5210,25
795,Zudio - Varanasi Central 795,Varanasi,Uttar Pradesh,2,9936117808,store795@zudio.in,2021-02-23,4137,29
796,Zudio - Surat Mall 796,Surat,Gujarat,2,7227124370,store796@zudio.in,2022-10-03,2792,13
797,Zudio - New Delhi Mall 797,New Delhi,Delhi,2,9539715829,store797@zudio.in,2021-03-12,0,14
798,Zudio - Udaipur Mall 798,Udaipur,Rajasthan,2,9504634215,store798@zudio.in,2022-11-25,2361,21
799,Zudio - Kolkata Mall 799,Kolkata,West Bengal,3,7155874011,store799@zudio.in,2020-05-01,3037,32
800,Zudio - Surat Central 800,Surat,Gujarat,3,8294991714,store800@zudio.in,2021-12-03,3485,14
801,Zudio - Jaipur Mall 801,Jaipur,Rajasthan,3,8099982006,store801@zudio.in,2019-03-17,2834,9
802,Zudio - Tiruchirapalli Central 802,Tiruchirapalli,Tamil Nadu,2,9256634075,store802@zudio.in,2021-04-16,3745,13
803,Zudio - Mangaluru Mall 803,Mangaluru,Karnataka,2,7880166204,store803@zudio.in,2022-01-27,3183,30
804,Zudio - Lucknow Mall 804,Lucknow,Uttar Pradesh,2,7544472937,store804@zudio.in,2026-01-05,2535,26
805,Zudio - Kolhapur Central 805,Kolhapur,Maharashtra,2,8087174881,store805@zudio.in,2018-05-01,4507,13
806,Zudio - Ahmedabad Mall 806,Ahmedabad,Gujarat,1,9113577446,store806@zudio.in,2025-05-15,0,16
807,Zudio - Siliguri Central 807,Siliguri,West Bengal,1,7012417764,store807@zudio.in,2025-04-15,3635,21
808,Zudio - Jaipur Mall 808,Jaipur,Rajasthan,1,9879379091,store808@zudio.in,2024-09-03,4018,34
809,Zudio - Howrah Central 809,Howrah,West Bengal,2,8492560283,,2018-08-04,3776,29
810,Zudio - Tiruchirapalli Central 810,Tiruchirapalli,Tamil Nadu,3,8402014273,store810@zudio.in,2025-12-13,2758,33
811,Zudio - Bengaluru Central 811,Bengaluru,Karnataka,3,8059156849,store811@zudio.in,2022-09-28,3551,22
812,Zudio - Agra Mall 812,Agra,Uttar Pradesh,2,7278239757,store812@zudio.in,2026-01-09,4231,27
813,Zudio - Jaipur Mall 813,Jaipur,Rajasthan,2,7232424209,store813@zudio.in,2026-02-08,4015,19
814,Zudio - Vadodara Mall 814,Vadodara,Gujarat,2,8166441810,store814@zudio.in,2021-11-22,4225,10
815,Zudio - Nashik Central 815,Nashik,Maharashtra,1,8827160276,store815@zudio.in,2018-09-09,3186,28
816,Zudio - Ahmedabad Mall 816,Ahmedabad,Gujarat,3,8053030611,store816@zudio.in,2023-04-30,2326,12
817,Zudio - Kolkata Mall 817,Kolkata,West Bengal,2,9165924902,store817@zudio.in,2019-05-24,3749,11
818,Zudio - Siliguri Central 818,Siliguri,West Bengal,3,9932259524,store818@zudio.in,2019-12-24,3039,23
819,Zudio - Delhi Central 819,Delhi,Delhi,3,9911262207,store819@zudio.in,2021-07-03,3101,27
820,Zudio - Tiruchirapalli Mall 820,Tiruchirapalli,Tamil Nadu,2,9375840378,store820@zudio.in,2020-07-27,4263,17
821,Zudio - Hubli Central 821,Hubli,Karnataka,3,7004834874,store821@zudio.in,2021-08-02,1988,30
822,Zudio - Madurai Central 822,Madurai,Tamil Nadu,3,8407684674,store822@zudio.in,2019-08-16,3878,31
823,Zudio - Jaipur Mall 823,Jaipur,Rajasthan,2,7163078633,store823@zudio.in,2018-10-20,3351,20
824,Zudio - Coimbatore Mall 824,Coimbatore,Tamil Nadu,1,9966513501,store824@zudio.in,2020-11-19,1599,15
825,Zudio - Madurai Central 825,Madurai,Tamil Nadu,3,8258280658,store825@zudio.in,2018-04-26,2964,8
826,Zudio - Tiruchirapalli Mall 826,Tiruchirapalli,Tamil Nadu,1,7406388795,store826@zudio.in,2020-02-11,2732,10
827,Zudio - Ghaziabad Central 827,Ghaziabad,Uttar Pradesh,3,9525255981,store827@zudio.in,2022-05-25,2076,14
828,Zudio - Mumbai Central 828,Mumbai,Maharashtra,2,9543528071,store828@zudio.in,2025-10-17,3949,34
829,Zudio - Kanpur Mall 829,Kanpur,Uttar Pradesh,1,7750149125,store829@zudio.in,2020-04-13,3478,13
830,Zudio - Chennai Mall 830,Chennai,Tamil Nadu,2,7729722113,store830@zudio.in,2023-09-20,3557,19
831,Zudio - Aurangabad Central 831,Aurangabad,Maharashtra,3,9908113912,store831@zudio.in,2019-05-09,3916,13
832,Zudio - Siliguri Central 832,Siliguri,West Bengal,3,9274048520,store832@zudio.in,2020-08-04,3332,15
833,Zudio - Rohini Central 833,Rohini,Delhi,3,9420597058,store833@zudio.in,2018-03-08,1933,17
834,Zudio - Rajkot Mall 834,Rajkot,Gujarat,1,8078930287,store834@zudio.in,2022-06-03,2526,14
835,Zudio - Rajkot Mall 835,Rajkot,Gujarat,2,9977533560,store835@zudio.in,2025-11-01,2648,16
836,Zudio - Mysuru Central 836,Mysuru,Karnataka,2,9324351821,store836@zudio.in,2023-01-24,1931,23
837,Zudio - Ahmedabad Mall 837,Ahmedabad,Gujarat,2,8656685928,store837@zudio.in,2019-11-30,3729,12
838,Zudio - Hubli Mall 838,Hubli,Karnataka,3,8341436261,store838@zudio.in,2026-02-02,3325,18
839,Zudio - Jodhpur Mall 839,Jodhpur,Rajasthan,2,7499197203,store839@zudio.in,2018-09-16,3656,29
840,Zudio - Hubli Central 840,Hubli,Karnataka,2,9533553319,store840@zudio.in,2024-07-23,2498,14
841,Zudio - Dwarka Central 841,Dwarka,Delhi,2,,store841@zudio.in,2023-07-17,3573,15
842,Zudio - Kanpur Central 842,Kanpur,Uttar Pradesh,2,7688631633,store842@zudio.in,2022-02-20,2791,25
843,Zudio - New Delhi Mall 843,New Delhi,Delhi,2,9485524133,store843@zudio.in,2018-01-07,2714,8
844,Zudio - Jaipur Mall 844,Jaipur,Rajasthan,2,8051094318,store844@zudio.in,2022-02-27,3030,26
845,Zudio - Nagpur Central 845,Nagpur,Maharashtra,3,7682952017,store845@zudio.in,2024-05-05,3306,17
846,Zudio - Madurai Mall 846,Madurai,Tamil Nadu,3,8506326460,store846@zudio.in,2024-10-30,2749,33
847,Zudio - Lucknow Central 847,Lucknow,Uttar Pradesh,1,9034671230,store847@zudio.in,2024-09-22,3054,17
848,Zudio - Rajkot Mall 848,Rajkot,Gujarat,2,8140556532,store848@zudio.in,2022-04-29,4023,33
849,Zudio - New Delhi Mall 849,New Delhi,Delhi,2,9957448320,store849@zudio.in,2024-11-23,3260,24
850,Zudio - Jodhpur Central 850,Jodhpur,Rajasthan,1,7537872075,store850@zudio.in,2020-06-22,3829,20
851,Zudio - Jodhpur Mall 851,Jodhpur,Rajasthan,2,9364322813,store851@zudio.in,2023-04-17,2205,13
852,Zudio - Surat Central 852,Surat,Gujarat,1,9727216405,store852@zudio.in,2022-10-06,2850,32
853,Zudio - Rohini Central 853,Rohini,Delhi,1,9133537028,store853@zudio.in,2018-12-23,4689,18
854,Zudio - Kanpur Central 854,Kanpur,Uttar Pradesh,2,9338588462,store854@zudio.in,2020-11-26,3487,34
855,Zudio - Aurangabad Central 855,Aurangabad,Maharashtra,2,8366495099,store855@zudio.in,2024-02-22,2927,13
856,Zudio - Varanasi Central 856,Varanasi,Uttar Pradesh,1,9339425886,store856@zudio.in,2019-10-14,1917,8
857,Zudio - Mangaluru Mall 857,Mangaluru,Karnataka,3,9388657262,store857@zudio.in,2021-08-26,3536,11
858,Zudio - Udaipur Mall 858,Udaipur,Rajasthan,3,8038140720,store858@zudio.in,2021-01-29,4310,28
859,Zudio - Jodhpur Central 859,Jodhpur,Rajasthan,2,7300457215,,2025-03-18,3826,27
860,Zudio - Durgapur Central 860,Durgapur,West Bengal,2,8860465757,store860@zudio.in,2022-10-13,3306,12
861,Zudio - Howrah Central 861,Howrah,West Bengal,2,7282450048,store861@zudio.in,2020-08-04,3385,13
862,Zudio - Rajkot Mall 862,Rajkot,Gujarat,1,7428843083,store862@zudio.in,2022-01-21,2270,16
863,Zudio - Hubli Mall 863,Hubli,Karnataka,1,7408815642,store863@zudio.in,2025-11-12,2875,21
864,Zudio - Rohini Central 864,Rohini,Delhi,1,7056184906,store864@zudio.in,2023-04-22,3127,24
865,Zudio - Siliguri Mall 865,Siliguri,West Bengal,2,7777246836,store865@zudio.in,2020-01-28,2637,33
866,Zudio - Nagpur Central 866,Nagpur,Maharashtra,2,7359756110,store866@zudio.in,2020-03-27,3087,8
867,Zudio - Udaipur Central 867,Udaipur,Rajasthan,2,8128830363,store867@zudio.in,2021-08-04,4106,8
868,Zudio - Delhi Central 868,Delhi,Delhi,3,8439698228,store868@zudio.in,2021-12-12,3670,17
869,Zudio - Noida Central 869,Noida,Uttar Pradesh,1,8809682775,,2024-03-08,3306,25
870,Zudio - Kanpur Mall 870,Kanpur,Uttar Pradesh,2,9951315599,store870@zudio.in,2023-08-27,4856,9
871,Zudio - Nagpur Mall 871,Nagpur,Maharashtra,2,9396924459,store871@zudio.in,2021-09-01,3275,15
872,Zudio - Salem Central 872,Salem,Tamil Nadu,2,,store872@zudio.in,2022-05-25,3398,22
873,Zudio - Aurangabad Mall 873,Aurangabad,Maharashtra,3,7127322792,store873@zudio.in,2022-03-17,2818,19
874,Zudio - Noida Mall 874,Noida,Uttar Pradesh,2,8202727497,store874@zudio.in,2025-09-26,2954,8
875,Zudio - Delhi Central 875,Delhi,Delhi,1,8898297125,,2020-12-11,3708,30
876,Zudio - Bengaluru Mall 876,Bengaluru,Karnataka,3,8259188186,store876@zudio.in,2025-02-05,4690,23
877,Zudio - Pune Central 877,Pune,Maharashtra,1,8112149163,store877@zudio.in,2020-12-29,3920,31
878,Zudio - Pune Mall 878,Pune,Maharashtra,2,7878594849,store878@zudio.in,2023-04-30,2213,19
879,Zudio - Mangaluru Central 879,Mangaluru,Karnataka,1,8327735104,store879@zudio.in,2022-05-20,3869,16
880,Zudio - Hubli Central 880,Hubli,Karnataka,2,9330111545,store880@zudio.in,2018-07-02,1583,25
881,Zudio - Jodhpur Central 881,Jodhpur,Rajasthan,2,9740018620,store881@zudio.in,2025-05-01,1200,27
882,Zudio - Coimbatore Central 882,Coimbatore,Tamil Nadu,2,9572646115,,2019-07-07,2808,9
883,Zudio - Kanpur Central 883,Kanpur,Uttar Pradesh,3,8583835480,store883@zudio.in,2025-10-25,4401,31
884,Zudio - Mysuru Mall 884,Mysuru,Karnataka,2,9103322154,store884@zudio.in,2025-08-13,3262,11
885,Zudio - Ghaziabad Central 885,Ghaziabad,Uttar Pradesh,2,7068599098,store885@zudio.in,2018-03-07,3618,32
886,Zudio - Agra Mall 886,Agra,Uttar Pradesh,2,8828330691,store886@zudio.in,2018-07-15,3582,34
887,Zudio - Delhi Central 887,Delhi,Delhi,1,7657052906,store887@zudio.in,2026-02-18,2698,18
888,Zudio - Rajkot Mall 888,Rajkot,Gujarat,1,9222658159,store888@zudio.in,2024-06-24,3250,13
889,Zudio - Coimbatore Central 889,coimbatore,Tamil Nadu,2,7583848047,store889@zudio.in,2024-08-06,3717,19
890,Zudio - Kota Central 890,Kota,Rajasthan,1,7562295669,store890@zudio.in,2022-06-27,3380,33
891,Zudio - Salem Central 891,Salem,Tamil Nadu,2,7050145285,store891@zudio.in,2022-07-25,3133,31
892,Zudio - Jaipur Mall 892,Jaipur,Rajasthan,1,,store892@zudio.in,2024-07-07,3248,11
893,Zudio - Kota Central 893,Kota,Rajasthan,3,7737928250,store893@zudio.in,2018-12-17,2901,34
894,Zudio - Nashik Central 894,Nashik,Maharashtra,1,7938144731,store894@zudio.in,2024-06-25,2239,24
895,Zudio - Delhi Mall 895,Delhi,Delhi,1,9291110015,store895@zudio.in,2019-04-26,4309,11
896,Zudio - Tiruchirapalli Mall 896,Tiruchirapalli,Tamil Nadu,1,8058140472,store896@zudio.in,2025-05-12,2851,22
897,Zudio - New Delhi Central 897,New Delhi,Delhi,2,9618050913,store897@zudio.in,2020-09-30,4017,9
898,Zudio - Jaipur Central 898,Jaipur,Rajasthan,2,8072617698,store898@zudio.in,2018-11-23,4099,10
899,Zudio - New Delhi Mall 899,  New Delhi  ,Delhi,3,7181525742,store899@zudio.in,2023-09-07,2267,14
900,Zudio - Salem Central 900,Salem,Tamil Nadu,3,9584674317,,2023-04-06,5909,30
901,Zudio - Hubli Mall 901,Hubli,Karnataka,1,7077662501,store901@zudio.in,2023-11-01,4467,16
902,Zudio - Hubli Mall 902,Hubli,Karnataka,2,7543116437,store902@zudio.in,2024-12-19,2804,34
903,Zudio - New Delhi Central 903,New Delhi,Delhi,2,8866285137,store903@zudio.in,2024-07-06,3435,9
904,Zudio - Madurai Central 904,Madurai,Tamil Nadu,3,8549315601,store904@zudio.in,2019-09-06,3482,21
905,Zudio - Howrah Mall 905,Howrah,West Bengal,3,9234711277,store905@zudio.in,2025-06-29,2788,24
906,Zudio - Siliguri Mall 906,Siliguri,West Bengal,3,9262624519,store906@zudio.in,2025-08-24,3415,18
907,Zudio - Delhi Central 907,Delhi,Delhi,2,7466116138,store907@zudio.in,2025-09-20,2662,25
908,Zudio - Ghaziabad Central 908,Ghaziabad,Uttar Pradesh,3,7595063033,store908@zudio.in,2025-04-15,2856,21
909,Zudio - Mangaluru Central 909,Mangaluru,Karnataka,1,8406678616,store909@zudio.in,2022-11-16,4047,9
910,Zudio - Tiruchirapalli Mall 910,Tiruchirapalli,Tamil Nadu,3,9392233510,store910@zudio.in,2019-12-07,3839,19
911,Zudio - Bengaluru Mall 911,Bengaluru,Karnataka,3,7160519747,store911@zudio.in,2025-08-06,3752,14
912,Zudio - Ghaziabad Mall 912,Ghaziabad,Uttar Pradesh,3,7093160485,store912@zudio.in,2024-09-12,4087,8
913,Zudio - Jodhpur Mall 913,Jodhpur,Rajasthan,2,8029258295,store913@zudio.in,2020-12-17,3548,20
914,Zudio - Rajkot Mall 914,Rajkot,Gujarat,2,9011695281,store914@zudio.in,2023-12-03,3176,14
915,Zudio - Madurai Mall 915,Madurai,Tamil Nadu,1,9641096173,store915@zudio.in,2021-12-13,2120,31
916,Zudio - Kanpur Mall 916,Kanpur,Uttar Pradesh,3,7262881814,store916@zudio.in,2025-03-08,4316,13
917,Zudio - Ahmedabad Central 917,Ahmedabad,Gujarat,2,7451096521,store917@zudio.in,2018-02-07,3083,10
918,Zudio - Jodhpur Mall 918,Jodhpur,Rajasthan,2,9514214134,store918@zudio.in,2025-01-19,3262,23
919,Zudio - Dwarka Central 919,Dwarka,Delhi,2,7766974892,store919@zudio.in,2022-09-10,3306,32
920,Zudio - Ahmedabad Mall 920,Ahmedabad,Gujarat,3,9725341525,store920@zudio.in,2020-01-29,3238,17
921,Zudio - Dwarka Central 921,Dwarka,Delhi,3,9158677991,store921@zudio.in,2019-09-11,3449,31
922,Zudio - Surat Mall 922,Surat,Gujarat,2,8866222876,store922@zudio.in,2019-11-17,3248,27
923,Zudio - Salem Mall 923,Salem,Tamil Nadu,3,9562943010,store923@zudio.in,2025-12-11,3363,33
924,Zudio - Siliguri Central 924,Siliguri,West Bengal,2,8475972176,store924@zudio.in,2020-04-02,2541,32
925,Zudio - Kolhapur Central 925,Kolhapur,Maharashtra,2,8747718893,store925@zudio.in,2023-03-26,3396,30
926,Zudio - Dwarka Central 926,Dwarka,Delhi,3,7447787497,store926@zudio.in,2025-04-09,2423,29
927,Zudio - Mysuru Mall 927,Mysuru,Karnataka,2,7666061897,store927@zudio.in,2023-04-21,3299,30
928,Zudio - Bengaluru Central 928,Bengaluru,Karnataka,3,7801751072,store928@zudio.in,2022-11-08,2425,24
929,Zudio - Durgapur Mall 929,Durgapur,West Bengal,1,8236378084,store929@zudio.in,2019-05-07,3041,30
930,Zudio - Madurai Central 930,Madurai,Tamil Nadu,2,7774876992,store930@zudio.in,2023-07-11,2320,13
931,Zudio - Kolhapur Mall 931,Kolhapur,Maharashtra,1,7373283410,store931@zudio.in,2019-09-12,2628,15
932,Zudio - Ahmedabad Mall 932,Ahmedabad,Gujarat,3,7032561738,store932@zudio.in,2018-12-01,2664,8
933,Zudio - Coimbatore Mall 933,Coimbatore,Tamil Nadu,2,8555530250,store933@zudio.in,2019-11-08,2989,9
934,Zudio - Delhi Mall 934,Delhi,Delhi,3,7908298883,store934@zudio.in,2025-05-18,0,18
935,Zudio - Kolkata Mall 935,Kolkata,West Bengal,3,9623426982,store935@zudio.in,2021-05-18,2642,31
936,Zudio - Udaipur Mall 936,Udaipur,Rajasthan,3,9378712950,store936@zudio.in,2022-10-10,2680,13
937,Zudio - Lucknow Central 937,Lucknow,Uttar Pradesh,3,9870360583,store937@zudio.in,2023-10-15,3357,9
938,Zudio - Kota Central 938,Kota,Rajasthan,3,8226338986,store938@zudio.in,2024-12-18,2336,14
939,Zudio - Pune Central 939,Pune,Maharashtra,2,7234945534,store939@zudio.in,2025-10-10,3250,20
940,Zudio - Tiruchirapalli Central 940,Tiruchirapalli,Tamil Nadu,3,9275418523,store940@zudio.in,2023-12-30,2993,8
941,Zudio - Delhi Central 941,Delhi,Delhi,1,8509231127,store941@zudio.in,2018-08-27,3200,8
942,Zudio - Madurai Central 942,Madurai,Tamil Nadu,1,9332588009,store942@zudio.in,2020-02-01,2691,24
943,Zudio - Howrah Mall 943,Howrah,West Bengal,2,8010826541,store943@zudio.in,2020-06-21,3520,23
944,Zudio - Ghaziabad Mall 944,Ghaziabad,Uttar Pradesh,2,8538348748,store944@zudio.in,2021-02-13,4986,19
945,Zudio - New Delhi Mall 945,New Delhi,Delhi,2,8058981173,store945@zudio.in,2019-10-06,3532,16
946,Zudio - Varanasi Central 946,Varanasi,Uttar Pradesh,1,7675174038,store946@zudio.in,2023-03-31,4225,25
947,Zudio - Salem Central 947,Salem,Tamil Nadu,2,7892881872,store947@zudio.in,2019-06-26,2888,28
948,Zudio - Vadodara Mall 948,Vadodara,Gujarat,3,8774311345,store948@zudio.in,2025-01-11,2573,24
949,Zudio - Coimbatore Mall 949,Coimbatore,Tamil Nadu,1,9050698821,store949@zudio.in,2021-02-15,3679,10
950,Zudio - Udaipur Mall 950,Udaipur,Rajasthan,2,8414336233,store950@zudio.in,2021-01-29,2595,33
951,Zudio - Rohini Mall 951,Rohini,Delhi,3,7884269599,store951@zudio.in,2025-09-09,1200,11
952,Zudio - Durgapur Central 952,Durgapur,West Bengal,3,7758183884,store952@zudio.in,2020-06-21,2831,17
953,Zudio - Durgapur Central 953,Durgapur,West Bengal,3,8075879783,store953@zudio.in,2023-02-16,4623,27
954,Zudio - Kolkata Central 954,Kolkata,West Bengal,2,8536042860,store954@zudio.in,2021-04-02,1800,13
955,Zudio - Vadodara Mall 955,Vadodara,Gujarat,2,8750168942,store955@zudio.in,2021-03-28,2823,21
956,Zudio - Kolhapur Central 956,Kolhapur,Maharashtra,2,7568195628,store956@zudio.in,2023-06-03,3522,34
957,Zudio - Durgapur Mall 957,Durgapur,West Bengal,1,9233217714,store957@zudio.in,2020-04-02,3912,24
958,Zudio - Vadodara Central 958,Vadodara,Gujarat,1,8979951875,store958@zudio.in,2018-10-17,1873,31
959,Zudio - Kolkata Central 959,Kolkata,West Bengal,2,9166596508,store959@zudio.in,2026-01-17,3583,34
960,Zudio - Noida Central 960,Noida,Uttar Pradesh,2,8383088713,store960@zudio.in,2023-03-09,2311,26
961,Zudio - Udaipur Mall 961,Udaipur,Rajasthan,1,9932829676,store961@zudio.in,2022-03-29,1200,33
962,Zudio - Mangaluru Mall 962,Mangaluru,Karnataka,1,8828466576,store962@zudio.in,2022-08-29,1818,22
963,Zudio - Nashik Mall 963,Nashik,Maharashtra,3,9634655558,store963@zudio.in,2023-09-17,3377,12
964,Zudio - Madurai Central 964,Madurai,Tamil Nadu,3,9601571501,store964@zudio.in,2021-09-07,3320,18
965,Zudio - Tiruchirapalli Mall 965,Tiruchirapalli,Tamil Nadu,2,8154798877,store965@zudio.in,2025-11-27,3610,34
966,Zudio - Howrah Central 966,Howrah,West Bengal,1,9418899587,store966@zudio.in,2020-11-05,5049,34
967,Zudio - Kanpur Central 967,Kanpur,Uttar Pradesh,3,8850439491,store967@zudio.in,2022-08-31,2354,18
968,Zudio - Kota Central 968,Kota,Rajasthan,1,8763631056,store968@zudio.in,2019-01-16,3022,25
969,Zudio - Durgapur Mall 969,Durgapur,West Bengal,2,9732816374,store969@zudio.in,2024-08-23,4060,10
970,Zudio - Udaipur Mall 970,Udaipur,Rajasthan,3,9846590039,store970@zudio.in,2024-07-15,2910,15
971,Zudio - Noida Mall 971,Noida,Uttar Pradesh,3,9793196740,store971@zudio.in,2025-12-28,3271,8
972,Zudio - Ahmedabad Central 972,Ahmedabad,Gujarat,2,9929218874,store972@zudio.in,2020-05-23,3587,14
973,Zudio - Mumbai Central 973,Mumbai,Maharashtra,2,7669399111,store973@zudio.in,2022-07-25,3656,34
974,Zudio - Mumbai Central 974,MUMBAI,Maharashtra,2,9905366237,store974@zudio.in,2024-02-21,3916,11
975,Zudio - Udaipur Mall 975,Udaipur,Rajasthan,2,7837451374,store975@zudio.in,2020-01-20,4241,8
976,Zudio - Jaipur Central 976,Jaipur,Rajasthan,3,7761456054,store976@zudio.in,2024-04-26,3583,21
977,Zudio - Dwarka Mall 977,Dwarka,Delhi,2,7951921406,store977@zudio.in,2023-02-26,3762,27
978,Zudio - Varanasi Central 978,Varanasi,Uttar Pradesh,3,8550136667,store978@zudio.in,2019-12-30,3662,12
